pos,vel,acc
62.105908509367595,10.467474000012711,-21.687939576676822
62.20844852273879,10.25400133711947,-21.34726628932397
62.308887341681555,10.043881894276051,-21.01194428434192
62.407257971673914,9.83706299923604,-20.681889504001244
62.50359289974518,9.63349280712656,-20.357019210947975
62.5979241026197,9.433120287451928,-20.037251967463174
62.69028305473272,9.235895211301445,-19.72250761504834
62.780700736120295,9.04176813875813,-19.412707254331465
62.869207640185344,8.850690406505242,-19.107773225288717
62.95583378134162,8.662614115627473,-18.80762908777681
63.040608702537654,8.477492119603761,-18.512199602371172
63.12356148266254,8.29527801248871,-18.22141071150511
63.20472074383533,8.115926117279658,-17.935189520905215
63.284114658579995,7.939391474466474,-17.653464281318417
63.361770956887604,7.765629830761213,-17.37616437052604
63.43771693316765,7.594597628004809,-17.103220275640393
63.51197945309013,7.426251992248015,-16.834563575679443
63.584584960320164,7.260550723003863,-16.570126924415213
63.65555948314685,7.0974522826689475,-16.309844033491576
63.72492864100796,6.936915786110875,-16.053649655807252
63.79271765091216,6.7789009904192765,-15.80147956915982
63.85895133376034,6.62336828481781,-15.55327056014664
63.92365412056768,6.470278680734624,-15.30896040831868
63.98685005858797,6.319593802028791,-15.068487870583226
64.04856281734168,6.1712758753702746,-14.83179266585162
64.10881569454939,6.025287720770994,-14.598815459928126
64.16763162197203,5.8815927422646315,-14.369497850636193
64.22503317115937,5.740154918732848,-14.143782353178313
64.28104255910813,5.6009387948755895,-13.921612385725883
64.33568165383136,5.463909472323236,-13.702932255235396
64.38897197984024,5.329032600888361,-13.487687143487449
64.44093472353978,5.196274369954911,-13.275823093345036
64.49159073853981,5.065601500002634,-13.067286995227693
64.54096055088246,4.936981234264652,-12.862026573798138
64.58906436418762,4.810381330516073,-12.65999037485798
64.63592206471753,4.68577005299158,-12.461127752449325
64.68155322636183,4.5631161644299905,-12.265388856158962
64.72597711554427,4.442388918243771,-12.072724618621972
64.76921269605238,4.323558050811554,-11.883086743221643
64.81127863379129,4.206593773891728,-11.696427691982587
64.85219330146285,4.091466767155188,-11.512700673654031
64.89197478317121,3.978148170835385,-11.3318596319803
64.93064087895614,3.8666095784938297,-11.15385923415554
64.96820910925513,3.756823029899232,-10.978654859459795
65.00469671929531,3.6487610040184957,-10.806202588073594
65.04012068341649,3.5423964121178133,-10.636459190068237
65.07449770932621,3.437702590972123,-10.469382114569013
65.10784424228802,3.3346532961812367,-10.304929479088647
65.14017646924394,3.2332226955909538,-10.143060059028302
65.17151032287211,3.133385362817519,-9.98373327734349
65.20186148558085,3.0351162708737958,-9.826909194372309
65.2312453934398,2.938390785895561,-9.672548497823476
65.25967724004947,2.843184660966345,-9.520612492921604
65.28717198034987,2.749474030039272,-9.371063092707292
65.31374433436942,2.6572354019543765,-9.223862808489569
65.33940879091492,2.5664456545498933,-9.078974740448327
65.36417961120358,2.47708202886605,-8.936362568384354
65.38807083243798,2.389122123439903,-8.795990542614676
65.41109627132488,2.302543888689794,-8.657823475010908
65.43326952753876,2.2173256213880106,-8.521826730178375
65.45460398713095,2.1334459592202726,-8.387966216773801
65.47511282588526,2.050883875430679,-8.256208378959368
65.49480901262076,1.9696186735507688,-8.126520187991009
65.51370531244288,1.8896299822113802,-7.998869133938854
65.53181428994324,1.810897750036003,-7.873223217537708
65.54914831234939,1.7334022406143474,-7.749550942165554
65.56571955262494,1.6571240275548669,-7.627821305948055
65.58153999252109,1.582043989614996,-7.508003793987076
65.59662142558017,1.5081433059078833,-7.390068370711278
65.610975460092,1.4354034511844145,-7.2739854723468795
65.6246135220039,1.3638061911893478,-7.159725999506674
65.6375468577848,1.2933335780903932,-7.047261309895463
65.6497865372446,1.2239679459790924,-6.9365632111300775
65.66134345630901,1.1556919064423707,-6.827603953672175
65.67222833975104,1.0884883442036501,-6.7203562238720504
65.68245174387937,1.022340412832433,-6.614793137121717
65.69202405918458,0.9572315305212775,-6.510888231115535
65.70095551294386,0.8931453759291105,-6.408615459216701
65.70925617178476,0.8300658840898311,-6.307949183927944
65.71693594420861,0.7679772423851834,-6.2088641704647705
65.72400458307442,0.7068638865808866,-6.111335580429676
65.73047168804366,0.6467104969250295,-6.015338965585711
65.73634670798674,0.587501994307751,-5.920850261727849
65.74163894335155,0.5292235364812445,-5.8278457826506385
65.74635754849494,0.4718605143391386,-5.7363022142105935
65.75051153397749,0.41539854825432,-5.646196608481862
65.75410976882223,0.35982348447428303,-5.557506378003693
65.75716098273796,0.30512139157310036,-5.470209290118266
65.75967376830755,0.25127855695912577,-5.38428346139746
65.76165658314193,0.19828148343755408,-5.299707352157167
65.7631177520002,0.14611688582697632,-5.216459761057776
65.7640654688765,0.09477168762908161,-5.134519819789471
65.764507799054,0.044233017750671504,-5.053866987841011
65.76445268112677,-0.005511792722835342,-4.974481047350684
65.76390792898974,-0.054475213703216764,-4.896342098038142
65.76288123379749,-0.10266951922537519,-4.8194305522158425
65.76138016589225,-0.15010679052416376,-4.743727129878858
65.75941217670162,-0.19679891906288183,-4.669212853871806
65.75698460060647,-0.24275760951419884,-4.5958690451317015
65.75410465677953,-0.2879943826942542,-4.523677318005535
65.75077945099503,-0.3325205784506682,-4.452619575641396
65.74701597740997,-0.37634735850518825,-4.3826780054520045
65.74282112031746,-0.4194857092516831,-4.313835074649485
65.73820165587236,-0.461946444510186,-4.246073525850293
65.73316425378998,-0.5037402082376778,-4.179376372749178
65.72771547901802,-0.5448774771962888,-4.113726895861089
65.72186179338222,-0.5853685635795886,-4.049108638329979
65.71560955720624,-0.6252236175976229,-3.9855054018034366
65.70896503090603,-0.6644526300213441,-3.9229012423721246
65.70193437655915,-0.703065434687074,-3.861280466572993
65.69452365944953,-0.7410717109616269,-3.800627627455283
65.68673884958784,-0.7784809861687101,-3.74092752070832
65.67858582320807,-0.8153026379772115,-3.6821651808501352
65.67007036424054,-0.851545896751971,-3.6243258774759486
65.66119816576187,-0.887219847867627,-3.567395111565591
65.65197483142201,-0.9223334339861162,-3.511358611848923
65.64240587684903,-0.9568954572983996,-3.4562023312283445
65.63249673103172,-0.9909145817309747,-3.401912443257503
65.62225273768054,-1.0243993351177278,-3.3484753386753123
65.61167915656716,-1.057358111337672,-3.2958776219944137
65.60078116484297,-1.0897991724191043,-3.2441061081432303
65.58956385833686,-1.1217306506107119,-3.1931478191607607
65.57803225283266,-1.1531605504201448,-3.1429899809432964
65.56619128532645,-1.184096750620567,-3.0936200200422386
65.5540458152642,-1.2145470062256893,-3.045025560512216
65.54160062575987,-1.2445189504337764,-2.9971944208087122
65.52886042479446,-1.2740200965411206,-2.950114610734426
65.5158298463962,-1.3030578398254564,-2.903774328433594
65.5025134518022,-1.3316394593997918,-2.8581619574335324
65.48891573060183,-1.3597721200371182,-2.813266063732645
65.47504110186216,-1.38746287396646,-2.769075392934175
65.46089391523576,-1.4147186626407098,-2.7255788674249803
65.446478452051,-1.4415463184766961,-2.682765583598624
65.43179892638531,-1.467952566567917,-2.64062480912208
65.41685948612161,-1.4939440263703707,-2.5991459802453822
65.40166421398798,-1.519527213361906,-2.5583186991535274
65.38621712858124,-1.5447085406755057,-2.5181327313599717
65.37052218537417,-1.5694943207069165,-2.4785780031410787
65.3545832777072,-1.593890766697025,-2.4396445990108586
65.33840423776431,-1.6179039942893787,-2.40132275923538
65.32198883753368,-1.6415400230632409,-2.363602877386221
65.30534078975326,-1.6648047780425643,-2.3264754979323534
65.28846374884145,-1.6877040911812629,-2.289931313869852
65.2713613118132,-1.7102437028251511,-2.253961164388837
65.25403701918168,-1.7324292631509217,-2.218556032577064
65.23649435584585,-1.7542663335825175,-2.183707043159585
65.218736751964,-1.7757603881852566,-2.149405460273916
65.20076758381362,-1.7969168150380581,-2.115642685280152
65.18259017463778,-1.8177409175841128,-2.0824102546054784
65.16420779547818,-1.8382379159603384,-2.049699837622546
65.14562366599512,-1.85841294830595,-2.0175032345611643
65.12684095527462,-1.878271072050478,-1.9858123744528071
65.1078627826228,-1.8978172651815521,-1.9546193131073974
65.08869221834787,-1.9170564274927708,-1.9239162311218787
65.06933228452975,-1.9359933818119714,-1.8936954319200656
65.04978595577765,-1.9546328752102042,-1.8639493398232827
65.03005615997573,-1.9729795801917174,-1.8346704981513122
65.01014577901708,-1.9910380958652492,-1.8058515673531712
64.99005764952611,-2.0088129490969218,-1.7774853231672503
64.96979456356966,-2.026308595645025,-1.7495646548103516
64.94935926935689,-2.043529421276977,-1.722082563195177
64.9287544719282,-2.060479742868735,-1.6950321591758102
64.90798283383333,-2.0771638094869425,-1.6684066618207627
64.8870469757988,-2.093585803454074,-1.6421993967131487
64.86594947738483,-2.1097498413968494,-1.6164037942775544
64.84469287763206,-2.1256599752781815,-1.5910133881331947
64.82327967569793,-2.141320193412911,-1.5660218134729336
64.80171233148326,-2.1567344214675885,-1.5414228054677732
64.77999326624881,-2.1719065234445525,-1.5172101976963979
64.7581248632223,-2.1868403026505465,-1.4933779205993907
64.7361094681958,-2.2015395026501237,-1.4699199999577321
64.71394939011377,-2.2160078082040755,-1.4468305553951963
64.69164690165184,-2.2302488461931183,-1.4241037989042713
64.66920423978657,-2.2442661865270708,-1.4017340333952348
64.64662360635617,-2.258063343039751,-1.3797156512680235
64.62390716861248,-2.2716437743698163,-1.358043133006531
64.6010570597642,-2.2850108848277664,-1.3367110457949902
64.5780753795117,-2.298168025249327,-1.3157140421560838
64.55496419457334,-2.3111184938354317,-1.295046858610458
64.53172553920355,-2.3238655369790044,-1.2747043143572792
64.50836141570277,-2.33641235007876,-1.2546813099755276
64.48487379491937,-2.3487620783402168,-1.2349728261456843
64.46126461674372,-2.3609178175641317,-1.215573922391501
64.4375357905945,-2.372882614922547,-1.1964797358415322
64.41368919589726,-2.384659469722648,-1.177685480010123
64.38972668255568,-2.3962513341586233,-1.1591864435975436
64.36565007141516,-2.407661114051713,-1.140977989308971
64.34146115471937,-2.4188916695786333,-1.1230555526920254
64.31716169655948,-2.429945815988559,-1.105414640992561
64.29275343331639,-2.4408263243088433,-1.0880508320284354
64.26823807409599,-2.451535922039653,-1.0709597730809661
64.24361730115761,-2.462077293837691,-1.0541371798038015
64.21889277033573,-2.47245308218918,-1.0375788351489303
64.194066111455,-2.4826658880722756,-1.0212805883095646
64.16913892873892,-2.4927182716090717,-1.0052383536796219
64.14411280121185,-2.502612752707367,-0.9894481098295569
64.11898928309492,-2.51235181169235,-0.9739058984982787
64.09376990419564,-2.521937889928359,-0.9586078236009032
64.06845617029133,-2.53137339043088,-0.9435500502520937
64.04304956350664,-2.540660678468927,-0.9287288038047357
64.01755154268507,-2.5498020821579646,-0.9141403689037233
63.991963543754636,-2.5587998930435107,-0.8997810885545983
63.96628698008788,-2.567656366675579,-0.8856473632068251
63.94052324285614,-2.5763737231740937,-0.871735649851467
63.914673701378284,-2.584954147785424,-0.8580424611330262
63.88873970346398,-2.5933997914301767,-0.8445643644752474
63.86272257575156,-2.6017127712423833,-0.8312979812206445
63.83662362404056,-2.6098951711002187,-0.8182399857835492
63.81044413361908,-2.6179490421483833,-0.8053871048164609
63.784185369585956,-2.625876403312278,-0.7927361163894879
63.75784857716791,-2.633679241804105,-0.7802838491826867
63.7314349820317,-2.641359513621016,-0.7680271816910791
63.704945790591346,-2.6489191440354376,-0.755963041442163
63.67838219031057,-2.6563600280776947,-0.7440884042257112
63.65174535000046,-2.6636840310110514,-0.7324002933356697
63.625036420112465,-2.670892988799291,-0.720895778823964
63.5982565330268,-2.6779887085669514,-0.7095719767660285
63.571406803336274,-2.68497296905233,-0.6984260485378675
63.54448832812574,-2.6918475210533748,-0.687455200104476
63.517502187247075,-2.698614087866569,-0.676656681319443
63.49044944358989,-2.7052743657189247,-0.6660277852355447
63.46333114334796,-2.7118300241931865,-0.6555658474261756
63.436148316281496,-2.718282706646361,-0.645268245317439
63.40890197597528,-2.724634030621668,-0.6351323975307226
63.381593120092745,-2.730885588254024,-0.6251557632356066
63.354222730626056,-2.7370389466691534,-0.6153358415129322
63.32679177414229,-2.7430956483764324,-0.6056701707278807
63.29930120202574,-2.749057211655561,-0.5961563279128939
63.271751950716364,-2.7549251309371643,-0.5867919281602916
63.24414494194459,-2.7607008771774084,-0.5775746240244262
63.216481082962325,-2.7663858982267406,-0.5685021049332359
63.1887612667704,-2.771981619192831,-0.5595720966090285
63.16098637234242,-2.777489442797815,-0.5507823604983777
63.133157264845124,-2.7829107497299246,-0.5421306932109635
63.10527479585523,-2.788246898989597,-0.5336149259672336
63.077339803572926,-2.7934992282301443,-0.5252329240547366
63.049353113032,-2.7986690540930743,-0.5169825862930022
63.021315536306616,-2.8037576725381426,-0.5088618445068152
62.99322787271493,-2.8087663591682204,-0.5008686630077754
62.965090909019445,-2.8136963695490604,-0.493001038083996
62.9369054196242,-2.8185489395240384,-0.4852569974978138
62.908672166768966,-2.8233252855239526,-0.4776345999913989
62.88039190072025,-2.828026604871954,-0.4701319348001176
62.85206535995941,-2.8326540760836894,-0.4627471211735541
62.82369327136779,-2.83720885916273,-0.45547830790404475
62.79527635040888,-2.841692095891356,-0.448323672862621
62.76681530130771,-2.8461049101167784,-0.4412814225422421
62.73831081722738,-2.8504484080328605,-0.43434979160820486
62.709763580442804,-2.854723678457417,-0.42752704245561457
62.68117426251175,-2.858931793105155,-0.42081146477380393
62.65254352444319,-2.863073806856331,-0.414201375117595
62.623872016862975,-2.867150758021184,-0.40769511648530266
62.59516038017697,-2.8711636686002175,-0.4012910579033564
62.56640924473157,-2.875113544540392,-0.39498759401745254
62.53761923097169,-2.8790013759872934,-0.3887831446901302
62.50879094959636,-2.88282813753334,-0.3826761546046633
62.47992500171174,-2.886594788462092,-0.3766650928751796
62.451021978981856,-2.890302272988721,-0.3707484526628999
62.42208246377689,-2.8939515204967052,-0.3649247507984086
62.39310702931918,-2.897543445770804,-0.3591925274098573
62.36409623982692,-2.901078949226374,-0.3535503455570037
62.33505065065557,-2.904558917135084,-0.3479967908710089
62.305970808437095,-2.907984221847083,-0.34253047119987823
62.276857251216995,-2.9113557220096777,-0.33715001625949004
62.24771050858917,-2.9146742627825786,-0.3318540772900862
62.218531101828674,-2.9179406760497604,-0.3266413267181765
62.189319544022396,-2.921155780627998,-0.32151045782374066
62.160076340197676,-2.9243203824721244,-0.3164601844126631
62.130801987448905,-2.927435274877068,-0.3114892404943168
62.10149697506214,-2.93050123867671,-0.3065963799642013
62.07216178463774,-2.9335190424396256,-0.3017803762915783
62.04279689021112,-2.936489442661746,-0.29704002221200554
62.01340275837156,-2.9394131839559927,-0.2923741294247
61.98397984837917,-2.9422909992389394,-0.2877815282946621
61.95452861228003,-2.945123609914534,-0.28326106755947045
61.92504949501948,-2.947911726054941,-0.27881161404068955
61.895542934553696,-2.950656046578539,-0.2744320523598027
61.86600936195944,-2.9533572594251254,-0.2701212846586172
61.83644920154216,-2.956016041728366,-0.26587823032405034
61.806862870942304,-2.9586330599855386,-0.26170182571724965
61.777250781240056,-2.9612089702246083,-0.2575910239069561
61.74761333705837,-2.963744418168679,-0.2535447944070661
61.71795093666439,-2.966240039397862,-0.24956212291831203
61.6882639720693,-2.968696459508602,-0.24564201107399608
61.6585528291266,-2.971114294270499,-0.24178347618972662
61.62881788762879,-2.9734941497806697,-0.2379855510170774
61.59905952140264,-2.975836622615681,-0.2342472835011229
61.569278098402826,-2.9781422999810987,-0.23056773654177842
61.53947398080424,-2.9804117598586877,-0.2269459877588904
61.509647525092724,-2.9826455711512976,-0.22338112926101328
61.47979908215447,-2.984844293825476,-0.21987226741782617
61.449928997363955,-2.9870084790518368,-0.21641852263611838
61.42003761067052,-2.98913866934323,-0.21301902913929105
61.39012525668361,-2.991235398690733,-0.20967293475033166
61.360192264756634,-2.9932991926975148,-0.20637940067819116
61.330238959069526,-2.99533056871059,-0.2031376013075148
61.30026565871002,-2.9973300359505064,-0.19994672399168056
61.270272677753624,-2.999298095638997,-0.1968059688490884
61.240260325342376,-3.0012352411246237,-0.19371454856264592
61.210228905762314,-3.003141958006448,-0.19067168818240532
61.180178718519755,-3.005018724255761,-0.18767662493130377
61.150110058416395,-3.0068660103359,-0.18472860801394742
61.12002321562319,-3.0086842793201845,-0.18182689842840905
61.08991847575311,-3.010473987007994,-0.17897076878097185
61.05979611993272,-3.012235582039032,-0.1761595031037908
61.02965642487266,-3.013969506005786,-0.17339239667541673
60.99949966293702,-3.0156761935642273,-0.17066875584413488
60.96932610221159,-3.017356072542768,-0.1679878978540863
60.9391360065711,-3.0190095640495094,-0.1653491506741096
60.90892963574532,-3.020637082577802,-0.16275185282928728
60.87870724538421,-3.0222390361101534,-0.16019535323511835
60.848469087122005,-3.0238158262204964,-0.15767901103431559
60.818215408640256,-3.025367848174858,-0.1552021954361491
60.78794645372995,-3.0268954910304413,-0.15276428555832577
60.75766246235262,-3.028399137733155,-0.1503646702713466
60.727363670700484,-3.029879165213608,-0.148002748045311
60.697050311255666,-3.031335944481599,-0.1456779267991255
60.666722612848474,-3.0327698407191197,-0.14338962375208197
60.636380800714754,-3.0341812133718973,-0.14113726527777004
60.60602509655236,-3.0355704162395,-0.13892028676027746
60.57565571857672,-3.036937797564027,-0.13673813245265798
60.54527288157554,-3.038283700117403,-0.13459025533761704
60.51487679696267,-3.039608461287307,-0.13247611699038409
60.48446767283105,-3.0409124131617444,-0.13039518744374323
60.45404571400493,-3.042195882612296,-0.12834694505518485
60.42361112209117,-3.0434591913760576,-0.1263308763761355
60.393164095529805,-3.04470265613629,-0.12434647602325466
60.36270482964379,-3.0459265886018074,-0.12239324655173967
60.332233516687936,-3.047131295585114,-0.12047069833063517
60.30175034589714,-3.048317079079315,-0.11857834942008516
60.2712555035338,-3.04948423633382,-0.11671572545052822
60.240749172934514,-3.050633059928858,-0.11488235950378023
60.21023153455602,-3.0517638378488177,-0.11307779199599022
60.179702766020476,-3.052876853554442,-0.11130157056242851
60.149163042159934,-3.053972386053883,-0.10955324994409654
60.11861253506021,-3.055050709972644,-0.10783239187610505
60.08805141410399,-3.056112095622422,-0.10613856497781082
60.0574798460133,-3.0571568090688688,-0.10447134464468188
60.02689799489132,-3.0581851121982875,-0.1028303129418573
59.99630602226349,-3.059197262783281,-0.10121505849937851
59.96570408711801,-3.0601935145473718,-0.09962517640907365
59.935092345945726,-3.061174117228602,-0.09806026812304669
59.904470952779306,-3.0621393166421402,-0.0965199413537805
59.87384005923189,-3.0630893547418983,-0.09500380997579239
59.843199814535076,-3.0640244696811867,-0.09351149392884484
59.81255036557635,-3.0649448958724133,-0.09204261912267064
59.78189185693589,-3.0658508640458453,-0.09059681734319636
59.75122443092282,-3.066742601307448,-0.08917372616024277
59.72054822761086,-3.0676203311958146,-0.08777298883666607
59.68986338487348,-3.068484273738204,-0.08639425423893954
59.659170038418424,-3.069334645505695,-0.08503717674912448
59.62846832182175,-3.0701716596674773,-0.08370141617823634
59.59775836656131,-3.070995526044287,-0.08238663768096544
59.5670403020497,-3.0718064511610046,-0.08109251167173781
59.53631425566671,-3.072604638298426,-0.0798187137420987
59.50558035279127,-3.07339028754422,-0.07856492457938558
59.47483871683284,-3.074163595843087,-0.07733082988668993
59.44408946926238,-3.0749247570461273,-0.07611612030406256
59.41333272964278,-3.075673961959437,-0.07492049133097112
59.38256861565886,-3.0764113983919366,-0.07374364324996385
59.351797243146834,-3.0771372512024517,-0.0725852810515395
59.32101872612337,-3.0778517023460537,-0.07144511436019396
59.290233176814176,-3.07855493091967,-0.07032285736162791
59.25944070568211,-3.0792471132069807,-0.06921822873110628
59.22864142145488,-3.07992842272261,-0.06813095156292714
59.19783543115233,-3.08059903025562,-0.06706075330101502
59.167022840113205,-3.081259103912326,-0.06600736567059329
59.13620375202162,-3.0819088091584352,-0.064970524610934
59.105378268933016,-3.082548308860527,-0.06394997020916637
59.07454649129975,-3.083177763326878,-0.06294544663512003
59.04370851799627,-3.0837973303476502,-0.06195670207719317
59.012864446343926,-3.0844071652344427,-0.06098348867923242
58.98201437213533,-3.0850074208592266,-0.06002556247839852
58.9511583896584,-3.085598247692667,-0.0590826833440099
58.92029659171998,-3.0861797938418403,-0.05815461491734997
58.889429069669106,-3.0867522050873646,-0.05724112455241226
58.858555913419906,-3.0873156249199405,-0.05634198325758799
58.827677211474146,-3.087870194576323,-0.05545696563825686
58.7967930509434,-3.088416053074726,-0.054585849840290024
58.765903517570905,-3.0889533372496705,-0.05372841749443236
58.735008695753045,-3.0894821817862863,-0.05288445366156669
58.7041086685605,-3.0900027192540747,-0.0520537467788289
58.6732035177591,-3.0905150801401406,-0.05123608860657658
58.64229332383028,-3.0910193928819023,-0.0504312741761872
58.61137816599129,-3.0915157838992893,-0.04963910173867969
58.58045812221503,-3.0920043776264308,-0.048859372714131766
58.5495332692496,-3.0924852965428498,-0.04809189164191263
58.51860368263756,-3.0929586612041664,-0.047336466131677746
58.48766943673484,-3.093424590272318,-0.046592906815139834
58.45673060472939,-3.093883200545304,-0.04586102729860375
58.425787258659525,-3.0943346069864663,-0.045140644116238526
58.39483946943199,-3.0947789227533073,-0.04443157668408659
58.363887306839736,-3.095216259225855,-0.043733647254796004
58.33293083957939,-3.0956467260345857,-0.04304668087306318
58.30197013526851,-3.0960704310879033,-0.04237050533177733
58.27100526046252,-3.0964874805991918,-0.04170495112884609
58.24003628067139,-3.096897979113439,-0.04104985142471218
58.209063260376055,-3.097302029533444,-0.040405042000526414
58.1780862630446,-3.097699733145614,-0.039770361216984185
58.14710535114814,-3.098091189645352,-0.03914564997380232
